function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,140,1.000,12.443,12798976.000,nan,1,0,8815973,nmap,40,1.000,177.679,43774805.333,nan,1,0,158894671,curl,40,1.000,22.570,48782336.000,nan,1,0,392341832,61.467,295.786,4182628352.000,4182754816.000,24.545,24.546,nan,nan,235,0
shasum,140,1.000,11.749,12235688.229,nan,1,0,8318306,nmap,40,1.000,164.876,43509906.286,nan,1,0,144022672,curl,40,1.000,24.696,50105344.000,nan,1,0,388837921,57.867,269.800,4202823680.000,4202869760.000,24.626,24.625,nan,nan,225,0
shasum,140,1.000,11.896,12664320.000,nan,1,0,9449120,nmap,40,1.000,172.794,46300330.667,nan,1,0,262905635,curl,60,1.000,31.996,52915712.000,nan,1,0,395774781,59.000,307.033,4179302400.000,4214356480.000,24.528,24.669,nan,nan,190,0
shasum,140,1.000,12.201,12500445.867,nan,1,0,10079255,nmap,40,1.000,163.709,86451497.448,nan,1,0,874008885,curl,60,1.000,35.399,54079112.533,nan,1,0,400932588,56.267,294.583,4182372352.000,4257886208.000,24.545,24.845,nan,nan,225,0
shasum,140,1.000,11.831,12257792.000,nan,1,0,9526145,nmap,40,1.000,172.931,54185813.333,nan,1,0,248488427,curl,60,1.000,31.826,53823522.133,nan,1,0,395905083,64.867,309.617,4202405888.000,4229003264.000,24.625,24.731,nan,nan,190,0
shasum,140,1.000,12.658,11986090.667,nan,1,0,10314042,nmap,40,1.000,172.102,185586102.857,nan,1,0,2560030564,curl,80,1.000,40.481,57538389.333,nan,1,0,409601659,57.333,292.500,4199067648.000,4383942656.000,24.610,25.348,nan,nan,240,0
shasum,140,1.000,11.630,11591416.686,nan,1,0,10236108,nmap,40,1.000,172.767,194688321.829,nan,1,0,3173112904,curl,80,1.000,41.314,60218026.667,nan,1,0,414192273,61.000,301.150,4187824128.000,4368740352.000,24.574,25.293,nan,nan,295,0
shasum,140,1.000,11.693,11499178.667,nan,1,0,11349937,nmap,40,1.000,149.927,272466432.000,nan,1,0,5343327361,curl,80,1.000,40.580,55238144.000,nan,1,0,419227384,62.467,306.550,4202391552.000,4523022848.000,24.632,25.908,nan,nan,325,0
shasum,140,1.000,11.283,11306666.667,nan,1,0,12221460,nmap,40,1.000,158.590,403786995.810,nan,1,0,7201214389,curl,100,1.000,47.382,59448076.190,nan,1,0,440726937,58.067,296.567,4197308416.000,4545787904.000,24.587,25.975,nan,nan,475,0
shasum,140,1.000,13.256,3596288.000,nan,2,0,13561627,nmap,40,1.000,173.377,470270771.200,nan,2,0,7876859509,curl,100,1.000,55.770,3600384.000,nan,2,0,439459234,57.733,347.867,4189726720.000,4648128921.600,24.560,26.385,nan,nan,160,0
shasum,140,1.000,12.891,12248064.000,nan,1,0,11463979,nmap,40,1.000,142.718,301054171.429,nan,1,0,7586160918,curl,100,1.000,50.086,62364637.867,nan,1,0,447890561,61.733,295.667,4184508416.000,4528435200.000,24.531,25.899,nan,nan,150,0
shasum,140,1.000,12.103,12585642.667,nan,1,0,13052801,nmap,40,0.999,130.118,322216448.000,nan,1,0,10009538795,curl,120,1.000,60.602,71166122.667,nan,1,0,565669730,59.200,316.983,4194322432.000,4579008512.000,24.560,26.094,nan,nan,170,0
shasum,140,1.000,12.740,2961408.000,nan,2,0,18397300,nmap,40,0.998,160.821,537438348.434,nan,2,0,11260660013,curl,120,1.000,62.937,3497984.000,nan,2,0,1119924554,58.667,352.707,4178667520.000,4734787993.600,24.516,26.730,nan,nan,145,0
shasum,140,1.000,11.574,12821674.667,nan,1,0,13315868,nmap,40,1.000,129.400,303984810.667,nan,1,0,9016326852,curl,120,1.000,58.157,74445482.667,nan,1,0,617223412,60.800,310.633,4173574144.000,4532902912.000,24.490,25.920,nan,nan,195,0
shasum,140,1.000,13.634,12398182.400,nan,2,0,14381489,nmap,40,0.999,149.003,445457476.267,nan,2,0,12168710778,curl,140,1.000,76.601,3522560.000,nan,2,0,3457873297,55.667,347.787,4178542592.000,4706395750.400,24.501,26.610,nan,nan,145,0
shasum,140,1.000,13.603,12324044.800,nan,2,0,13679046,nmap,40,0.999,152.721,434862462.293,nan,2,0,12459726400,curl,140,1.000,71.740,67191876.267,nan,2,0,3763327145,56.933,373.827,4160088064.000,4719167488.000,24.432,26.657,nan,nan,235,0
shasum,140,1.000,13.135,12432686.324,nan,2,0,13385741,nmap,40,1.000,152.392,3047424.000,nan,1,0,13434917630,curl,140,1.000,55.487,53948614.949,nan,3,0,5945125726,59.000,353.600,4192325632.000,4703234867.200,24.546,26.582,nan,nan,225,0
shasum,140,1.000,13.388,12944725.333,nan,2,0,14161597,nmap,40,1.000,161.606,3596288.000,nan,2,0,12683744341,curl,160,0.999,77.163,3104768.000,nan,2,0,6797847134,62.600,348.613,4187469824.000,4741883494.400,24.538,26.748,nan,nan,205,0
shasum,140,1.000,13.134,12288819.200,nan,2,0,14074871,nmap,40,0.999,161.058,466492484.267,nan,2,0,11968555932,curl,160,1.000,68.514,76494438.400,nan,2,0,8487060337,59.067,373.107,4186542080.000,4836833689.600,24.535,27.132,nan,nan,235,0
shasum,140,1.000,13.053,12106820.267,nan,2,0,14395827,nmap,40,1.000,153.298,424041813.333,nan,2,0,12548699277,curl,160,0.999,74.451,99602841.600,nan,2,0,7468132795,59.933,369.720,4181043200.000,4742335692.800,24.519,26.764,nan,nan,250,0
shasum,140,1.000,14.411,12360704.000,nan,2,0,10938417,nmap,40,0.723,96.285,209399421.156,nan,1,1,18448923188,curl,180,0.485,41.040,59049187.556,nan,1,1,16015160401,60.467,293.500,4161476608.000,4529677994.667,24.432,25.909,nan,nan,205,1
shasum,140,1.000,13.868,12093849.600,nan,2,0,15727453,nmap,40,1.000,148.140,3649536.000,nan,2,0,14687733268,curl,180,0.999,74.073,17461248.000,nan,3,0,10993544338,57.267,350.160,4168663040.000,4780741427.200,24.480,26.920,nan,nan,260,0
shasum,140,1.000,13.060,12154197.333,nan,2,0,14260179,nmap,40,0.999,141.875,424465885.867,nan,2,0,12991101107,curl,180,0.996,78.197,105782613.333,nan,2,0,9797602303,59.400,369.109,4177950720.000,4870500761.600,24.517,27.281,nan,nan,260,0
shasum,140,1.000,12.681,12266609.778,nan,2,0,14456987,nmap,40,0.998,154.907,484686844.749,nan,2,0,14078293592,curl,200,0.773,61.472,116935975.822,nan,3,1,17091348400,62.200,368.980,4198733824.000,4933726549.333,24.612,27.552,nan,nan,250,1
shasum,140,1.000,10.888,12299410.286,nan,2,0,12989734,nmap,40,0.998,163.665,240860160.000,nan,2,0,14215626391,curl,200,0.586,53.672,62570691.048,nan,1,1,18976540990,54.667,386.743,4197658624.000,4869420178.286,24.587,27.282,nan,nan,255,1
shasum,140,1.000,12.339,12282197.333,nan,2,0,13748572,nmap,40,1.000,195.803,412685994.667,nan,2,0,6314681137,curl,200,0.578,35.475,39429120.000,nan,1,1,21929436370,60.867,359.056,4166004736.000,4741258581.333,24.471,26.768,nan,nan,255,1
shasum,140,1.000,11.877,11907174.400,nan,1,0,11538312,nmap,60,1.000,218.388,370166954.667,nan,1,0,5351889979,curl,0,1.000,0.079,4731904.000,nan,1,0,0,57.533,302.283,4173926400.000,4553326592.000,24.503,26.014,nan,nan,255,0
shasum,140,1.000,12.447,12649472.000,nan,1,0,15385862,nmap,60,1.000,253.120,422747306.667,nan,1,0,4644673835,curl,0,1.000,0.084,5585749.333,nan,1,0,0,54.333,287.350,4181430272.000,4538704896.000,24.541,25.962,nan,nan,220,0
shasum,140,1.000,11.835,14088192.000,nan,1,0,11751058,nmap,60,1.000,225.214,353278976.000,nan,1,0,5111499765,curl,0,1.000,0.094,6624768.000,nan,1,0,0,56.933,315.767,4203051008.000,4584340480.000,24.605,26.130,nan,nan,260,0
shasum,140,1.000,13.629,13946470.400,nan,2,0,11570649,nmap,60,0.999,235.446,543792800.914,nan,2,0,10395505091,curl,20,1.000,13.098,13902643.200,nan,2,0,400753280,55.133,361.307,4195887104.000,4823700684.800,24.598,27.099,nan,nan,250,0
shasum,140,1.000,13.366,13693610.667,nan,2,0,11024629,nmap,60,0.999,244.640,509178129.067,nan,2,0,8994850529,curl,20,1.000,12.437,16169779.200,nan,2,0,400578640,59.400,372.253,4180197376.000,4785016832.000,24.534,26.942,nan,nan,250,0
shasum,140,1.000,12.772,14295381.333,nan,1,0,11282508,nmap,60,0.999,216.324,427131733.333,nan,1,0,8130957768,curl,20,1.000,11.761,16341504.000,nan,1,0,397795953,56.267,320.117,4193150976.000,4587768832.000,24.584,26.159,nan,nan,145,0
shasum,140,1.000,13.733,14451370.667,nan,2,0,10773586,nmap,60,0.999,222.513,494553224.533,nan,2,0,11273096479,curl,40,1.000,24.000,22346137.600,nan,2,0,404240572,58.200,374.120,4203106304.000,4803579494.400,24.617,27.013,nan,nan,155,0
shasum,140,1.000,13.479,13687193.600,nan,2,0,11207282,nmap,60,0.999,227.725,563415176.533,nan,2,0,11368559112,curl,40,1.000,23.312,23507217.067,nan,2,0,402035980,58.733,370.253,4182358016.000,4796664217.600,24.547,26.998,nan,nan,265,0
shasum,140,1.000,12.487,13820472.889,nan,2,0,10618039,nmap,60,0.999,216.930,188930730.667,nan,1,0,12017399285,curl,40,1.000,20.952,3383296.000,nan,2,0,399561317,57.067,342.067,4172814336.000,4761526272.000,24.512,26.858,nan,nan,310,0
shasum,140,1.000,12.790,13929472.000,nan,2,0,11546616,nmap,60,0.998,226.168,312186880.000,nan,2,0,14195186649,curl,60,1.000,34.062,3377152.000,nan,2,0,409930666,62.000,372.767,4177532928.000,4829871786.667,24.497,27.095,nan,nan,275,0
shasum,140,1.000,13.159,13689417.143,nan,2,0,10950705,nmap,60,0.998,218.013,537720094.720,nan,2,0,12312890882,curl,60,1.000,36.449,3117056.000,nan,2,0,407765346,56.333,352.800,4183117824.000,4726412902.400,24.520,26.683,nan,nan,190,0
shasum,140,1.000,11.878,14620672.000,nan,2,0,11647376,nmap,60,0.999,227.431,428808192.000,nan,3,0,12812793555,curl,60,1.000,31.681,3821568.000,nan,2,0,407930904,54.467,362.944,4202016768.000,4757257216.000,24.595,26.810,nan,nan,175,0
shasum,140,1.000,13.551,14261316.267,nan,2,0,13215285,nmap,60,0.997,203.648,479636255.695,nan,3,0,14233175457,curl,80,1.000,47.265,36190208.000,nan,2,0,423896376,58.400,353.067,4203036672.000,4709529600.000,24.592,26.615,nan,nan,220,0
shasum,140,1.000,12.078,14292666.921,nan,2,0,9119736,nmap,60,0.699,150.645,3379200.000,nan,3,1,19232499960,curl,80,1.000,41.956,3747840.000,nan,2,0,407921372,57.333,310.744,4177696768.000,4503725397.333,24.499,25.801,nan,nan,235,1
shasum,140,1.000,12.463,3643392.000,nan,2,0,12570756,nmap,60,0.961,201.198,154010624.000,nan,2,0,16198280443,curl,80,1.000,42.477,3728725.333,nan,2,0,439288950,56.933,354.156,4188794880.000,4748747434.667,24.539,26.780,nan,nan,240,0
shasum,140,1.000,12.428,14367744.000,nan,2,0,11869004,nmap,60,0.916,192.390,269936640.000,nan,2,0,18645178008,curl,100,1.000,52.488,3696640.000,nan,2,0,455293995,59.133,361.633,4202008576.000,4801626453.333,24.604,26.994,nan,nan,215,0
shasum,140,1.000,12.875,3661824.000,nan,2,0,10421924,nmap,60,0.567,134.695,171357184.000,nan,2,1,21494267795,curl,100,1.000,55.130,3859797.333,nan,2,0,451506618,57.333,315.244,4185520128.000,4456054101.333,24.530,25.615,nan,nan,155,1
shasum,140,1.000,13.250,13790003.200,nan,2,0,11390342,nmap,60,0.968,196.451,614463761.067,nan,2,0,16983015565,curl,100,1.000,58.139,2826240.000,nan,2,0,472996066,59.667,347.320,4188649472.000,4744687206.400,24.561,26.777,nan,nan,240,0
shasum,140,1.000,12.060,14082389.333,nan,2,0,12171094,nmap,60,0.659,151.927,377350144.000,nan,3,1,21425927075,curl,120,1.000,61.894,3203072.000,nan,2,0,573106760,54.733,343.378,4135960576.000,4669405525.333,24.350,26.474,nan,nan,250,1
shasum,140,1.000,12.976,13907394.560,nan,2,0,12063434,nmap,60,0.989,167.825,462653030.400,nan,2,0,17247969255,curl,120,1.000,67.606,53732240.823,nan,2,0,552496190,59.733,358.427,4185853952.000,4770651750.400,24.539,26.872,nan,nan,255,0
shasum,140,1.000,11.590,13908975.746,nan,2,0,13370654,nmap,60,0.901,186.945,524436440.990,nan,2,0,20377753653,curl,120,1.000,59.158,3934890.667,nan,2,0,695516647,59.200,366.433,4164151296.000,4760483840.000,24.467,26.847,nan,nan,265,0
shasum,140,1.000,12.031,13877589.333,nan,2,0,12887028,nmap,60,0.802,174.819,2912256.000,nan,3,1,19536443374,curl,140,0.999,57.874,32174080.000,nan,3,0,6545044321,65.200,363.289,4181768192.000,4824957269.333,24.498,27.073,nan,nan,245,1
shasum,140,1.000,12.694,3407872.000,nan,2,0,18770166,nmap,60,0.765,162.885,178631680.000,nan,2,1,21933672710,curl,140,1.000,69.706,83188102.095,nan,2,0,5076691214,57.133,366.456,4200617984.000,4877608618.667,24.591,27.293,nan,nan,285,1
shasum,140,1.000,12.256,3096064.000,nan,2,0,10029215,nmap,60,0.371,115.395,195531824.762,nan,1,1,22613014382,curl,140,0.510,34.349,52481852.952,nan,1,1,20529434794,60.733,323.238,4187236352.000,4578063798.857,24.532,26.099,nan,nan,240,1
shasum,140,1.000,12.521,14262857.143,nan,2,0,8551125,nmap,80,0.643,206.214,419056844.800,nan,2,1,18590568359,curl,0,1.000,0.076,4982784.000,nan,1,0,0,56.467,326.971,4153309184.000,4498823753.143,24.395,25.775,nan,nan,255,1
shasum,140,1.000,12.590,14086144.000,nan,2,0,8871544,nmap,80,0.519,198.508,245929398.857,nan,1,1,19776773152,curl,0,1.000,0.074,5956929.829,nan,1,0,0,59.133,322.981,4202164224.000,4546694290.286,24.582,25.965,nan,nan,235,1
shasum,140,1.000,14.105,13756006.400,nan,2,0,10644716,nmap,80,0.960,276.072,3002368.000,nan,3,0,12667473677,curl,0,1.000,0.066,7270126.933,nan,1,0,0,58.533,350.387,4174929920.000,4678366822.400,24.479,26.490,nan,nan,240,0
shasum,160,1.000,26.082,13676373.333,nan,1,0,5658020,nmap,0,1.000,0.082,4372831.086,nan,1,0,0,curl,0,1.000,0.096,5781333.333,nan,1,0,0,56.467,116.350,4174331904.000,4160541184.000,24.475,24.421,nan,nan,235,0
shasum,160,1.000,23.476,3660032.000,nan,1,0,5631834,nmap,0,1.000,0.087,4556224.610,nan,1,0,0,curl,0,1.000,0.091,5875078.095,nan,1,0,0,60.667,124.750,4189184000.000,4204983296.000,24.539,24.601,nan,nan,25,0
shasum,160,1.000,24.014,13387137.219,nan,1,0,5551689,nmap,0,1.000,0.089,5715714.438,nan,1,0,0,curl,0,1.000,0.083,5865472.000,nan,1,0,0,54.333,113.933,4193886208.000,4171440128.000,24.555,24.466,nan,nan,315,0
shasum,160,1.000,20.708,3860787.200,nan,1,0,5313810,nmap,0,1.000,0.088,5887658.667,nan,1,0,0,curl,20,1.000,15.646,12957184.000,nan,1,0,381213472,58.667,127.833,4187568128.000,4202258432.000,24.535,24.593,nan,nan,30,0
shasum,160,1.000,19.061,13535914.667,nan,1,0,5607349,nmap,0,1.000,0.093,5229714.286,nan,1,0,0,curl,20,1.000,14.809,15440725.333,nan,1,0,380717482,57.867,131.183,4200513536.000,4207447040.000,24.586,24.614,nan,nan,250,0
shasum,160,1.000,21.397,14678357.333,nan,1,0,5346604,nmap,0,1.000,0.099,5301077.333,nan,1,0,0,curl,20,1.000,16.879,3875498.667,nan,1,0,370241768,58.000,128.933,4192083968.000,4192059904.000,24.562,24.559,nan,nan,45,0
shasum,160,1.000,17.248,13851306.667,nan,1,0,5243132,nmap,0,1.000,0.092,5411157.333,nan,1,0,0,curl,40,1.000,26.420,21377706.667,nan,1,0,381134945,54.933,145.450,4184576000.000,4198889984.000,24.526,24.582,nan,nan,190,0
shasum,160,1.000,19.588,13928618.667,nan,1,0,5211640,nmap,0,1.000,0.077,5439488.000,nan,1,0,0,curl,40,1.000,28.113,20810181.486,nan,1,0,375813000,56.733,140.267,4174114816.000,4169515520.000,24.484,24.466,nan,nan,150,0
shasum,160,1.000,18.366,14149461.333,nan,1,0,5537838,nmap,0,1.000,0.100,5499221.333,nan,1,0,0,curl,40,1.000,27.792,22797141.333,nan,1,0,382032379,55.467,148.850,4188542976.000,4194671616.000,24.542,24.567,nan,nan,160,0
shasum,160,1.000,16.195,14262272.000,nan,1,0,5074232,nmap,0,1.000,0.077,5492053.333,nan,1,0,0,curl,60,1.000,38.172,25962144.914,nan,1,0,377556557,56.133,150.217,4190783488.000,4202110464.000,24.553,24.598,nan,nan,195,0
shasum,160,1.000,17.040,14119253.333,nan,1,0,5297930,nmap,0,1.000,0.076,5595136.000,nan,1,0,0,curl,60,1.000,38.863,26942976.000,nan,1,0,374668921,57.933,163.683,4194340864.000,4190968320.000,24.569,24.556,nan,nan,175,0
shasum,160,1.000,16.760,14577347.048,nan,1,0,5413533,nmap,0,1.000,0.088,5678762.667,nan,1,0,0,curl,60,1.000,36.997,26479411.200,nan,1,0,376075247,55.400,155.267,4190212096.000,4155404800.000,24.554,24.416,nan,nan,165,0
shasum,160,1.000,15.959,3721045.333,nan,1,0,5380793,nmap,0,1.000,0.077,5618688.000,nan,1,0,0,curl,80,1.000,47.611,3562240.000,nan,1,0,377094614,63.333,182.433,4157812736.000,4181609984.000,24.433,24.527,nan,nan,25,0
shasum,160,1.000,15.580,14696930.743,nan,1,0,5513967,nmap,0,1.000,0.073,5598958.933,nan,1,0,0,curl,80,1.000,43.409,32057509.790,nan,1,0,379363545,56.200,169.267,4189263872.000,4175894016.000,24.553,24.500,nan,nan,180,0
shasum,160,1.000,16.403,4008740.571,nan,1,0,5517368,nmap,0,1.000,0.092,5616469.333,nan,1,0,0,curl,80,1.000,49.718,3799808.000,nan,1,0,379320667,62.067,184.300,4179918848.000,4194580992.000,24.524,24.581,nan,nan,25,0
shasum,160,1.000,14.864,14629717.333,nan,1,0,5770292,nmap,0,1.000,0.082,5525674.667,nan,1,0,0,curl,100,1.000,58.162,3657728.000,nan,1,0,377510413,58.333,184.983,4202936320.000,4218731520.000,24.610,24.673,nan,nan,75,0
shasum,160,1.000,15.293,13903360.000,nan,1,0,5527839,nmap,0,1.000,0.078,5657088.000,nan,1,0,0,curl,100,1.000,57.787,38269781.333,nan,1,0,378064099,55.467,189.300,4194918400.000,4198755840.000,24.580,24.595,nan,nan,145,0
shasum,160,1.000,14.631,14711759.238,nan,1,0,5554226,nmap,0,1.000,0.069,5655552.000,nan,1,0,0,curl,100,1.000,54.466,38496597.333,nan,1,0,377072471,56.933,179.517,4201361408.000,4216183296.000,24.605,24.664,nan,nan,90,0
shasum,160,1.000,15.106,3990016.000,nan,1,0,5457587,nmap,0,1.000,0.070,5692416.000,nan,1,0,0,curl,120,1.000,65.895,4162048.000,nan,1,0,375996895,64.867,204.733,4198426624.000,4210604032.000,24.598,24.645,nan,nan,55,0
shasum,160,1.000,14.114,13863253.333,nan,1,0,5617368,nmap,0,1.000,0.082,5652480.000,nan,1,0,0,curl,120,1.000,59.138,42964992.000,nan,1,0,377869417,58.333,191.133,4193363968.000,4192710656.000,24.576,24.573,nan,nan,180,0
shasum,160,1.000,14.611,14058154.667,nan,1,0,6995929,nmap,0,1.000,0.089,5619029.333,nan,1,0,0,curl,120,1.000,64.523,44714325.333,nan,1,0,386010420,57.000,200.300,4187170816.000,4188960256.000,24.552,24.559,nan,nan,145,0
shasum,160,1.000,16.563,14752499.810,nan,1,0,6597820,nmap,0,1.000,0.084,5649578.667,nan,1,0,0,curl,140,1.000,79.251,3667285.333,nan,1,0,384964259,64.667,215.117,4193312768.000,4209399808.000,24.582,24.644,nan,nan,60,0
shasum,160,1.000,14.325,14324565.333,nan,1,0,5725248,nmap,0,1.000,0.080,5654016.000,nan,1,0,0,curl,140,1.000,74.513,51664725.333,nan,1,0,381452553,58.067,215.250,4173668352.000,4204569088.000,24.501,24.624,nan,nan,205,0
shasum,160,1.000,13.770,14733175.467,nan,1,0,6237334,nmap,0,1.000,0.078,5567975.619,nan,1,0,0,curl,140,1.000,74.717,3816686.933,nan,1,0,383707951,62.200,214.850,4199266304.000,4235391488.000,24.611,24.754,nan,nan,30,0
shasum,160,1.000,14.609,14141952.000,nan,1,0,6725160,nmap,0,1.000,0.080,5554176.000,nan,1,0,0,curl,160,1.000,85.207,55870293.333,nan,1,0,386324647,58.200,233.400,4182931456.000,4187511808.000,24.540,24.558,nan,nan,235,0
shasum,160,1.000,14.396,14002858.667,nan,1,0,6426762,nmap,0,1.000,0.070,5648384.000,nan,1,0,0,curl,160,1.000,84.656,56331829.638,nan,1,0,387810020,57.600,216.450,4183298048.000,4194360832.000,24.543,24.587,nan,nan,180,0
shasum,160,1.000,14.369,14862677.333,nan,1,0,6217853,nmap,0,1.000,0.087,5609813.333,nan,1,0,0,curl,160,1.000,83.122,3735552.000,nan,1,0,384328183,58.200,230.100,4194277376.000,4223839744.000,24.587,24.704,nan,nan,70,0
shasum,160,1.000,13.387,13977088.000,nan,1,0,7004107,nmap,0,1.000,0.076,5634048.000,nan,1,0,0,curl,180,1.000,90.122,63309750.857,nan,1,0,392584613,58.267,233.983,4171237376.000,4211822080.000,24.497,24.658,nan,nan,165,0
shasum,160,1.000,14.392,14713173.333,nan,1,0,7183039,nmap,0,1.000,0.081,5651456.000,nan,1,0,0,curl,180,1.000,92.330,62876774.400,nan,1,0,392093460,56.133,243.833,4194734080.000,4204505088.000,24.591,24.630,nan,nan,235,0
shasum,160,1.000,14.977,14253260.800,nan,1,0,7435871,nmap,0,1.000,0.077,5669205.333,nan,1,0,0,curl,180,1.000,96.188,63869713.067,nan,1,0,391143994,58.333,229.750,4150274048.000,4192108544.000,24.415,24.581,nan,nan,240,0
shasum,160,1.000,14.333,13868544.000,nan,1,0,8371163,nmap,0,1.000,0.085,5667840.000,nan,1,0,0,curl,200,1.000,104.987,70557184.000,nan,1,0,403655294,58.067,263.500,4149424128.000,4192524288.000,24.412,24.584,nan,nan,220,0
shasum,160,1.000,14.410,13710652.952,nan,1,0,7993389,nmap,0,1.000,0.089,5677260.800,nan,1,0,0,curl,200,1.000,98.879,64692896.914,nan,1,0,399090824,61.600,245.617,4192290816.000,4212808704.000,24.585,24.667,nan,nan,210,0
shasum,160,1.000,14.471,14790144.000,nan,1,0,8188222,nmap,0,1.000,0.077,5525504.000,nan,1,0,0,curl,200,1.000,101.994,3629056.000,nan,1,0,400489815,59.267,263.750,4195041280.000,4230688256.000,24.599,24.741,nan,nan,70,0
shasum,160,1.000,20.950,13940599.467,nan,1,0,5683749,nmap,20,1.000,93.582,13709892.267,nan,1,0,108271188,curl,0,1.000,0.087,26574848.000,nan,1,0,0,58.400,182.667,4173367296.000,4163004928.000,24.482,24.445,nan,nan,255,0
shasum,160,1.000,20.562,14849365.333,nan,1,0,5507164,nmap,20,1.000,90.119,3700087.467,nan,1,0,108101116,curl,0,1.000,0.098,26334549.333,nan,1,0,0,65.333,180.683,4190642176.000,4200859136.000,24.567,24.608,nan,nan,30,0
shasum,160,1.000,18.400,13675520.000,nan,1,0,5617646,nmap,20,1.000,84.751,17487735.467,nan,1,0,105835789,curl,0,1.000,0.109,25083904.000,nan,1,0,0,57.133,186.367,4179312640.000,4159027200.000,24.519,24.438,nan,nan,220,0
shasum,160,1.000,16.575,14892032.000,nan,1,0,5739632,nmap,20,1.000,92.093,3771084.800,nan,1,0,109668182,curl,20,1.000,13.980,30516565.333,nan,1,0,387326867,64.000,200.733,4177246208.000,4189852160.000,24.517,24.568,nan,nan,30,0
shasum,160,1.000,17.392,13741056.000,nan,1,0,5875848,nmap,20,1.000,87.217,18692437.333,nan,1,0,115823847,curl,20,1.000,13.350,29164544.000,nan,1,0,377321131,59.267,208.917,4194697216.000,4175479808.000,24.581,24.506,nan,nan,250,0
shasum,160,1.000,17.732,14588791.467,nan,1,0,5833808,nmap,20,1.000,85.510,18324582.400,nan,1,0,110398136,curl,20,1.000,13.428,28825629.257,nan,1,0,378045812,56.267,191.767,4196587520.000,4184072704.000,24.591,24.542,nan,nan,150,0
shasum,160,1.000,15.999,14778368.000,nan,1,0,6335735,nmap,20,1.000,85.773,3780608.000,nan,1,0,122700403,curl,40,1.000,24.977,3784704.000,nan,1,0,379256392,58.733,222.267,4198746112.000,4213107200.000,24.602,24.659,nan,nan,70,0
shasum,160,1.000,15.139,14147564.495,nan,1,0,7551257,nmap,20,1.000,92.725,18546688.000,nan,1,0,118928093,curl,40,1.000,25.592,33026535.619,nan,1,0,377278128,60.800,206.233,4171286528.000,4180295168.000,24.493,24.530,nan,nan,195,0
shasum,160,1.000,14.843,14611285.333,nan,1,0,5466278,nmap,20,1.000,83.329,18862250.667,nan,1,0,109280306,curl,40,1.000,23.873,34051242.667,nan,1,0,381567157,58.467,213.867,4179025920.000,4192315392.000,24.526,24.579,nan,nan,205,0
shasum,160,1.000,15.975,13714705.067,nan,1,0,6397940,nmap,20,1.000,77.641,19713228.800,nan,1,0,120880863,curl,60,1.000,36.855,37476352.000,nan,1,0,381747930,54.200,215.617,4185600000.000,4202965504.000,24.552,24.622,nan,nan,225,0
shasum,160,1.000,14.858,14326101.333,nan,1,0,6555246,nmap,20,1.000,85.167,18850986.667,nan,1,0,124085272,curl,60,1.000,33.832,37946709.333,nan,1,0,378864608,59.600,233.200,4172826624.000,4168441344.000,24.503,24.487,nan,nan,190,0
shasum,160,1.000,16.044,13545813.333,nan,1,0,6376004,nmap,20,1.000,90.429,21314730.667,nan,1,0,127110398,curl,60,1.000,37.566,37810688.000,nan,1,0,383813368,62.867,218.483,4193865728.000,4191618048.000,24.590,24.582,nan,nan,270,0
shasum,160,1.000,13.960,13453482.667,nan,1,0,7105012,nmap,20,1.000,82.788,18505128.229,nan,1,0,136444227,curl,80,1.000,43.002,42298777.600,nan,1,0,382883738,61.733,245.433,4185389056.000,4196767744.000,24.557,24.603,nan,nan,265,0
shasum,160,1.000,15.046,13683370.667,nan,1,0,7346083,nmap,20,1.000,86.813,20109994.667,nan,1,0,136879714,curl,80,1.000,44.384,40827562.667,nan,1,0,386471349,58.400,254.267,4187121664.000,4192180736.000,24.567,24.587,nan,nan,295,0
shasum,160,1.000,15.897,13822293.333,nan,1,0,6626444,nmap,20,1.000,90.348,20406101.333,nan,1,0,131684679,curl,80,1.000,44.901,41048502.857,nan,1,0,379257271,59.800,229.633,4194265088.000,4211673088.000,24.596,24.666,nan,nan,255,0
shasum,160,1.000,13.944,13926912.000,nan,1,0,8104716,nmap,20,1.000,86.250,21092010.667,nan,1,0,157971764,curl,100,1.000,52.794,45340842.667,nan,1,0,388534311,60.867,265.750,4177852416.000,4192993280.000,24.528,24.589,nan,nan,250,0
shasum,160,1.000,15.853,14425600.000,nan,1,0,7944476,nmap,20,1.000,96.133,19736405.333,nan,1,0,155408043,curl,100,1.000,58.703,45205162.667,nan,1,0,386563234,53.733,246.350,4202352640.000,4230774784.000,24.628,24.740,nan,nan,180,0
